2017-07-24 00:02:59,8.2,18.875,17.5,on
2017-07-24 00:07:59,8.2,18.875,17.562,on
2017-07-24 00:13:00,8.2,18.875,17.562,on
2017-07-24 00:18:00,8.2,18.875,17.562,on
2017-07-24 00:23:00,8.2,18.75,17.437,on
2017-07-24 00:28:00,8.2,18.75,17.437,on
2017-07-24 00:33:01,8.2,18.687,17.375,on
2017-07-24 00:38:01,8.2,18.687,17.375,on
2017-07-24 00:43:01,8.2,18.687,17.437,on
2017-07-24 00:48:02,8.2,18.687,17.437,on
2017-07-24 00:53:02,8.2,18.75,17.375,on
2017-07-24 00:58:02,8.2,18.687,17.375,on
2017-07-24 01:03:03,8.2,18.625,17.312,on
2017-07-24 01:08:03,8.2,18.562,17.312,on
2017-07-24 01:13:03,8.2,18.5,17.312,on
2017-07-24 01:18:04,8.2,18.562,17.437,on
2017-07-24 01:23:04,8.2,18.625,17.5,on
2017-07-24 01:28:04,8.2,18.687,17.437,on
2017-07-24 01:33:05,8.2,18.562,17.375,on
2017-07-24 01:38:05,8.2,18.562,17.375,on
2017-07-24 01:43:05,8.2,18.5,17.375,on
2017-07-24 01:48:06,8.2,18.5,17.375,on
