2017-07-28 00:04:34,8.2,17.5,16.125,on
2017-07-28 00:09:34,8.2,17.5,16.062,on
2017-07-28 00:14:35,8.2,17.5,16.062,on
2017-07-28 00:19:35,8.2,17.5,16.062,on
2017-07-28 00:24:36,8.2,17.437,16.062,on
2017-07-28 00:29:36,8.2,17.5,16.125,on
2017-07-28 00:34:36,8.2,17.437,16.0,on
2017-07-28 00:39:36,8.2,17.375,15.937,on
2017-07-28 00:44:37,8.2,17.375,15.875,on
2017-07-28 00:49:37,8.2,17.312,15.875,on
2017-07-28 00:54:37,8.2,17.312,15.937,on
2017-07-28 00:59:38,8.2,17.312,15.937,on
2017-07-28 01:04:38,8.2,17.312,16.062,on
2017-07-28 01:09:39,8.2,17.312,16.062,on
2017-07-28 01:14:39,8.2,17.312,16.0,on
2017-07-28 01:19:39,8.2,17.25,15.937,on
2017-07-28 01:24:39,8.2,17.25,15.875,on
2017-07-28 01:29:40,8.2,17.25,15.875,on
2017-07-28 01:34:40,8.2,17.25,15.937,on
2017-07-28 01:39:40,8.2,17.25,16.0,on
2017-07-28 01:44:41,8.2,17.25,15.875,on
2017-07-28 01:49:41,8.2,17.187,15.875,on
2017-07-28 01:54:42,8.2,17.187,15.812,on
2017-07-28 01:59:42,8.2,17.125,15.562,on
2017-07-28 02:04:42,8.2,17.062,15.562,on
2017-07-28 02:09:43,8.2,17.062,15.5,on
2017-07-28 02:14:43,8.2,17.062,15.562,on
2017-07-28 02:19:43,8.2,17.062,15.562,on
2017-07-28 02:24:43,8.2,16.937,15.375,on
2017-07-28 02:29:44,8.2,16.875,15.312,on
2017-07-28 02:34:44,8.2,16.812,15.25,on
2017-07-28 02:39:44,8.2,16.75,15.25,on
2017-07-28 02:44:45,8.2,16.75,15.312,on
2017-07-28 02:49:45,8.2,16.812,15.437,on
2017-07-28 02:54:45,8.2,16.812,15.5,on
