2017-07-26 00:01:19,8.2,21.375,20.437,on
2017-07-26 00:06:19,8.2,21.375,20.375,on
2017-07-26 00:11:19,8.2,21.312,20.375,on
2017-07-26 00:16:20,8.2,21.25,20.312,on
2017-07-26 00:21:20,8.2,21.312,20.25,on
2017-07-26 00:26:20,8.2,21.187,20.187,on
2017-07-26 00:31:21,8.2,21.25,20.187,on
2017-07-26 00:36:21,8.2,21.187,20.062,on
2017-07-26 00:41:21,8.2,21.187,20.0,on
2017-07-26 00:46:21,8.2,21.187,19.937,on
2017-07-26 00:51:22,8.2,21.187,19.875,on
2017-07-26 00:56:22,8.2,21.125,19.875,on
2017-07-26 01:01:23,8.2,20.937,19.937,on
2017-07-26 01:06:23,8.2,20.937,20.062,on
2017-07-26 01:11:23,8.2,20.875,20.0,on
2017-07-26 01:16:24,8.2,20.875,19.937,on
2017-07-26 01:21:24,8.2,20.875,19.937,on
2017-07-26 01:26:24,8.2,20.812,19.875,on
2017-07-26 01:31:25,8.2,20.875,19.875,on
2017-07-26 01:36:25,8.2,20.75,19.875,on
2017-07-26 01:41:25,8.2,20.75,20.0,on
2017-07-26 01:46:26,8.2,20.687,19.937,on
2017-07-26 01:51:26,8.2,20.687,19.875,on
2017-07-26 01:56:26,8.2,20.687,19.875,on
