2017-07-04 00:00:51,19.562,19.5,on
2017-07-04 00:05:51,19.625,19.5,on
2017-07-04 00:10:51,19.562,19.5,on
2017-07-04 00:15:52,19.437,19.437,on
2017-07-04 00:20:52,19.437,19.437,on
2017-07-04 00:25:52,19.375,19.375,on
2017-07-04 00:30:52,19.437,19.375,on
2017-07-04 00:35:53,19.5,19.375,on
2017-07-04 00:40:53,19.5,19.375,on
2017-07-04 00:45:53,19.5,19.375,on
2017-07-04 00:50:54,19.437,19.375,on
2017-07-04 00:55:54,19.375,19.312,on
2017-07-04 01:00:54,19.375,19.312,on
2017-07-04 01:05:54,19.375,19.312,on
2017-07-04 01:10:55,19.375,19.312,on
2017-07-04 01:15:55,19.375,19.312,on
2017-07-04 01:20:55,19.312,19.25,on
2017-07-04 01:25:55,19.25,19.25,on
2017-07-04 01:30:56,19.25,19.25,on
2017-07-04 01:35:56,19.187,19.187,on
2017-07-04 01:40:56,19.187,19.125,on
2017-07-04 01:45:57,19.187,19.125,on
2017-07-04 01:50:57,19.25,19.125,on
2017-07-04 01:55:57,19.25,19.125,on
2017-07-04 02:00:57,19.25,19.125,on
2017-07-04 02:05:58,19.187,19.125,on
2017-07-04 02:10:58,19.187,19.062,on
2017-07-04 02:15:58,19.187,19.125,on
2017-07-04 02:20:59,19.25,19.125,on
2017-07-04 02:25:59,19.25,19.125,on
2017-07-04 02:30:59,19.25,19.062,on
2017-07-04 02:35:59,19.187,19.062,on
2017-07-04 02:41:00,19.125,19.062,on
2017-07-04 02:46:00,19.125,19.0,on
2017-07-04 02:51:00,19.125,19.062,on
2017-07-04 02:56:00,19.125,19.062,on
2017-07-04 03:01:01,19.125,19.062,on
2017-07-04 03:06:01,19.187,19.062,on
2017-07-04 03:11:01,19.187,19.062,on
2017-07-04 03:16:01,19.125,19.062,on
2017-07-04 03:21:02,19.062,19.0,on
2017-07-04 03:26:02,19.125,19.0,on
2017-07-04 03:31:02,19.125,19.0,on
2017-07-04 03:36:02,19.125,19.062,on
2017-07-04 03:41:03,19.187,19.0,on
2017-07-04 03:46:03,19.187,19.0,on
2017-07-04 03:51:03,19.125,19.0,on
2017-07-04 03:56:04,19.062,19.0,on
2017-07-04 04:01:04,19.062,19.0,on
2017-07-04 04:06:04,19.125,19.0,on
2017-07-04 04:11:04,19.187,19.0,on
2017-07-04 04:16:05,19.187,19.0,on
2017-07-04 04:21:05,19.187,19.0,on
2017-07-04 04:26:05,19.125,19.0,on
2017-07-04 04:31:06,19.062,18.937,on
2017-07-04 04:36:07,19.062,18.937,on
2017-07-04 04:41:07,19.062,19.0,on
2017-07-04 04:46:07,19.125,19.0,on
2017-07-04 04:51:07,19.125,19.0,on
2017-07-04 04:56:08,19.062,19.0,on
2017-07-04 05:01:08,19.062,18.937,on
2017-07-04 05:06:08,19.0,18.937,on
2017-07-04 05:11:08,19.0,18.937,on
2017-07-04 05:16:09,19.062,19.0,on
2017-07-04 05:21:09,19.125,19.0,on
2017-07-04 05:26:09,19.125,18.937,on
2017-07-04 05:31:09,19.125,18.937,on
2017-07-04 05:36:10,19.062,18.937,on
2017-07-04 05:41:10,19.0,18.937,on
2017-07-04 05:46:10,19.0,18.937,on
2017-07-04 05:51:11,19.0,18.937,on
2017-07-04 05:56:11,19.0,18.937,on
2017-07-04 06:01:11,19.062,18.937,on
2017-07-04 06:06:11,19.0,18.937,on
2017-07-04 06:11:12,19.0,18.937,on
2017-07-04 06:16:12,19.0,18.875,on
2017-07-04 06:21:13,19.0,18.937,on
2017-07-04 06:26:13,19.0,18.937,on
2017-07-04 06:31:14,19.062,18.937,on
2017-07-04 06:36:14,19.062,18.937,on
2017-07-04 06:41:15,19.062,18.937,on
2017-07-04 06:46:15,19.0,18.937,on
2017-07-04 06:51:15,18.937,18.875,on
2017-07-04 06:56:15,19.0,18.875,on
2017-07-04 07:01:16,19.0,18.875,on
2017-07-04 07:06:16,19.062,18.937,on
2017-07-04 07:11:16,19.062,18.875,on
2017-07-04 07:16:16,19.062,18.875,on
2017-07-04 07:21:17,19.0,18.875,on
2017-07-04 07:26:17,18.937,18.875,on
2017-07-04 07:31:17,19.0,18.875,on
2017-07-04 07:36:17,19.0,18.875,on
2017-07-04 07:41:18,19.0,18.937,on
2017-07-04 07:46:18,19.0,18.937,on
2017-07-04 07:51:18,19.0,18.937,on
2017-07-04 07:56:19,19.0,18.875,on
2017-07-04 08:01:19,19.0,18.875,on
2017-07-04 08:06:19,19.062,18.937,on
2017-07-04 08:11:19,19.062,18.937,on
2017-07-04 08:16:20,19.125,18.937,on
2017-07-04 08:21:20,19.125,18.937,on
2017-07-04 08:26:20,19.125,18.937,on
2017-07-04 08:31:20,19.062,18.937,on
2017-07-04 08:36:21,19.062,18.937,on
2017-07-04 08:41:21,19.062,18.937,on
2017-07-04 08:46:21,19.062,19.0,on
2017-07-04 08:51:21,19.125,19.0,on
2017-07-04 08:56:22,19.062,19.0,on
2017-07-04 09:01:22,19.0,18.937,on
2017-07-04 09:06:22,18.937,18.875,on
2017-07-04 09:11:23,18.937,18.875,on
2017-07-04 09:16:23,18.937,18.875,on
2017-07-04 09:21:24,18.937,18.875,on
2017-07-04 09:26:24,18.937,18.875,on
2017-07-04 09:31:24,18.937,18.875,on
2017-07-04 09:36:25,18.875,18.875,on
2017-07-04 09:41:25,18.875,18.875,on
2017-07-04 09:46:25,18.875,18.875,on
2017-07-04 09:51:25,18.937,18.875,on
2017-07-04 09:56:26,19.0,18.875,on
2017-07-04 10:01:26,19.0,18.875,on
2017-07-04 10:06:26,19.0,18.875,on
2017-07-04 10:11:26,18.937,18.875,on
2017-07-04 10:16:27,18.937,18.875,on
2017-07-04 10:21:27,18.937,18.875,on
2017-07-04 10:26:27,19.0,18.875,on
2017-07-04 10:31:27,19.0,18.937,on
2017-07-04 10:36:28,19.062,18.937,on
2017-07-04 10:41:28,19.125,18.937,on
2017-07-04 10:46:28,19.062,18.937,on
2017-07-04 10:51:28,19.0,18.937,on
2017-07-04 10:56:29,19.0,19.0,on
2017-07-04 11:01:29,19.062,19.0,on
2017-07-04 11:06:29,19.125,19.062,on
2017-07-04 11:11:30,19.187,19.062,on
2017-07-04 11:16:30,19.187,19.062,on
2017-07-04 11:21:30,19.125,19.062,on
2017-07-04 11:26:31,19.125,19.062,on
2017-07-04 11:31:31,19.125,19.062,on
2017-07-04 11:36:31,19.187,19.125,on
2017-07-04 11:41:32,19.25,19.125,on
2017-07-04 11:46:32,19.312,19.187,on
2017-07-04 11:51:32,19.375,19.25,on
2017-07-04 11:56:32,19.375,19.25,on
2017-07-04 12:01:33,19.375,19.312,on
2017-07-04 12:06:33,19.375,19.312,on
2017-07-04 12:11:34,19.437,19.312,on
2017-07-04 12:16:34,19.437,19.375,on
2017-07-04 12:21:34,19.5,19.375,on
2017-07-04 12:26:34,19.562,19.437,on
2017-07-04 12:31:35,19.562,19.437,on
2017-07-04 12:36:35,19.562,19.5,on
2017-07-04 12:41:35,19.562,19.5,on
2017-07-04 12:46:35,19.562,19.5,on
2017-07-04 12:51:37,19.625,19.5,on
2017-07-04 12:56:37,19.625,19.562,on
2017-07-04 13:01:37,19.687,19.687,on
2017-07-04 13:06:37,19.75,19.687,on
2017-07-04 13:11:38,19.75,19.687,on
2017-07-04 13:16:38,19.75,19.687,on
2017-07-04 13:21:38,19.75,19.687,on
2017-07-04 13:26:38,19.812,19.75,on
2017-07-04 13:31:39,19.875,19.812,on
2017-07-04 13:36:39,19.875,19.875,on
2017-07-04 13:41:39,19.937,19.937,on
2017-07-04 13:46:40,20.0,20.0,on
2017-07-04 13:51:40,20.062,20.0,on
2017-07-04 13:56:40,20.062,20.062,on
2017-07-04 14:01:40,20.062,20.062,on
2017-07-04 14:06:41,20.125,20.125,on
2017-07-04 14:11:41,20.187,20.187,on
2017-07-04 14:16:41,20.125,20.187,on
2017-07-04 14:21:42,20.187,20.25,on
2017-07-04 14:26:42,20.25,20.312,on
2017-07-04 14:31:42,20.312,20.375,on
2017-07-04 14:36:42,20.375,20.5,on
2017-07-04 14:41:43,20.437,20.562,on
2017-07-04 14:46:43,20.5,20.625,on
2017-07-04 14:51:44,20.5,20.625,on
2017-07-04 14:56:44,20.5,20.687,on
2017-07-04 15:01:45,20.625,20.75,on
2017-07-04 15:06:45,20.625,20.75,on
2017-07-04 15:11:45,20.687,20.812,on
2017-07-04 15:16:45,20.75,20.875,on
2017-07-04 15:21:46,20.75,20.937,on
2017-07-04 15:26:46,20.812,20.937,on
2017-07-04 15:31:46,20.75,20.937,on
2017-07-04 15:36:47,20.75,20.937,on
2017-07-04 15:41:47,20.812,20.937,on
2017-07-04 15:46:47,20.875,21.0,on
2017-07-04 15:51:48,20.875,21.0,on
2017-07-04 15:56:48,20.875,20.937,on
2017-07-04 16:01:48,20.875,20.875,on
2017-07-04 16:06:48,20.812,20.875,on
2017-07-04 16:11:49,20.812,20.875,on
2017-07-04 16:16:49,20.812,20.812,on
2017-07-04 16:21:49,20.875,20.812,on
2017-07-04 16:26:50,20.875,20.875,on
2017-07-04 16:31:50,20.875,20.812,on
2017-07-04 16:36:50,20.812,20.875,on
2017-07-04 16:41:50,20.812,20.812,on
2017-07-04 16:46:51,20.812,20.812,on
2017-07-04 16:51:51,20.812,20.812,on
2017-07-04 16:56:51,20.812,20.812,on
2017-07-04 17:01:51,20.875,20.875,on
2017-07-04 17:06:52,20.875,20.875,on
2017-07-04 17:11:52,20.812,20.875,on
2017-07-04 17:16:52,20.812,20.812,on
2017-07-04 17:21:53,20.812,20.812,on
2017-07-04 17:26:53,20.875,20.875,on
2017-07-04 17:31:53,20.937,20.875,on
2017-07-04 17:36:53,20.875,20.875,on
2017-07-04 17:41:54,20.875,20.875,on
2017-07-04 17:46:54,20.875,20.875,on
2017-07-04 17:51:54,20.812,20.812,on
2017-07-04 17:56:54,20.875,20.812,on
2017-07-04 18:01:55,20.875,20.812,on
2017-07-04 18:06:55,20.875,20.812,on
2017-07-04 18:11:55,20.875,20.812,on
2017-07-04 18:16:56,20.812,20.812,on
2017-07-04 18:21:56,20.812,20.812,on
2017-07-04 18:26:56,20.812,20.75,on
2017-07-04 18:31:56,20.812,20.75,on
2017-07-04 18:36:57,20.875,20.75,on
2017-07-04 18:41:57,20.812,20.812,on
2017-07-04 18:46:57,20.812,20.75,on
2017-07-04 18:51:57,20.75,20.75,on
2017-07-04 18:56:58,20.75,20.687,on
2017-07-04 19:01:58,20.75,20.687,on
2017-07-04 19:06:58,20.75,20.687,on
2017-07-04 19:11:59,20.75,20.687,on
2017-07-04 19:17:00,20.75,20.687,on
2017-07-04 19:22:00,20.75,20.687,on
2017-07-04 19:27:00,20.687,20.625,on
2017-07-04 19:32:00,20.625,20.625,on
2017-07-04 19:37:01,20.687,20.625,on
2017-07-04 19:42:01,20.687,20.562,on
2017-07-04 19:47:01,20.687,20.625,on
2017-07-04 19:52:02,20.625,20.562,on
2017-07-04 19:57:02,20.625,20.562,on
2017-07-04 20:02:03,20.562,20.5,on
2017-07-04 20:07:03,20.5,20.437,on
2017-07-04 20:12:03,20.5,20.437,on
2017-07-04 20:17:03,20.5,20.437,on
2017-07-04 20:22:04,20.5,20.437,on
2017-07-04 20:27:04,20.437,20.437,on
2017-07-04 20:32:05,20.375,20.375,on
2017-07-04 20:37:05,20.375,20.312,on
2017-07-04 20:42:05,20.375,20.312,on
2017-07-04 20:47:05,20.375,20.312,on
2017-07-04 20:52:06,20.375,20.25,on
2017-07-04 20:57:06,20.312,20.187,on
2017-07-04 21:02:07,20.25,20.25,on
2017-07-04 21:07:07,20.187,20.187,on
2017-07-04 21:12:07,20.187,20.125,on
2017-07-04 21:17:08,20.187,20.125,on
2017-07-04 21:22:08,20.187,20.125,on
2017-07-04 21:27:08,20.125,20.062,on
2017-07-04 21:32:08,20.125,20.062,on
2017-07-04 21:37:09,20.062,20.0,on
2017-07-04 21:42:09,20.0,19.937,on
2017-07-04 21:47:09,19.937,19.875,on
2017-07-04 21:52:09,19.937,19.875,on
2017-07-04 21:57:10,19.937,19.875,on
2017-07-04 22:02:10,19.875,19.875,on
2017-07-04 22:07:10,19.75,19.75,on
2017-07-04 22:12:11,19.75,19.687,on
2017-07-04 22:17:11,19.625,19.625,on
2017-07-04 22:22:11,19.625,19.562,on
2017-07-04 22:27:11,19.562,19.562,on
2017-07-04 22:32:12,19.562,19.562,on
2017-07-04 22:37:12,19.5,19.375,on
2017-07-04 22:42:12,19.375,19.375,on
2017-07-04 22:47:13,19.375,19.375,on
2017-07-04 22:52:13,19.375,19.312,on
2017-07-04 22:57:13,19.375,19.312,on
2017-07-04 23:02:13,19.375,19.312,on
2017-07-04 23:07:14,19.312,19.312,on
2017-07-04 23:12:14,19.25,19.312,on
2017-07-04 23:17:14,19.125,19.125,on
2017-07-04 23:22:14,18.937,19.0,on
2017-07-04 23:27:15,18.875,18.937,on
2017-07-04 23:32:15,18.875,18.875,on
2017-07-04 23:37:15,18.812,18.875,on
2017-07-04 23:42:15,18.75,18.812,on
2017-07-04 23:47:16,18.687,18.75,on
2017-07-04 23:52:16,18.75,18.687,on
2017-07-04 23:57:16,18.75,18.687,on
