2017-07-01 00:02:30,17.062,17.062,off
2017-07-01 00:07:30,17.125,17.062,off
2017-07-01 00:12:30,17.062,17.0,off
2017-07-01 00:17:31,17.0,16.937,off
2017-07-01 00:22:31,17.0,16.937,off
2017-07-01 00:27:31,16.937,16.937,off
2017-07-01 00:32:31,17.062,16.937,off
2017-07-01 00:37:32,17.062,16.937,off
2017-07-01 00:42:32,17.0,16.937,off
2017-07-01 00:47:32,17.0,16.937,off
2017-07-01 00:52:32,16.937,16.875,off
2017-07-01 00:57:33,16.875,16.875,off
2017-07-01 01:02:33,16.875,16.875,off
2017-07-01 01:07:33,16.937,16.875,off
2017-07-01 01:12:33,17.0,16.875,off
2017-07-01 01:17:34,17.0,16.875,off
2017-07-01 01:22:34,16.937,16.875,off
2017-07-01 01:27:34,16.937,16.875,off
2017-07-01 01:32:35,16.875,16.875,off
2017-07-01 01:37:35,16.875,16.812,off
2017-07-01 01:42:35,16.875,16.875,off
2017-07-01 01:47:35,16.937,16.875,off
2017-07-01 01:52:36,16.937,16.875,off
2017-07-01 01:57:36,16.937,16.875,off
2017-07-01 02:02:36,16.875,16.812,off
2017-07-01 02:07:37,16.812,16.812,off
2017-07-01 02:12:37,16.75,16.75,off
2017-07-01 02:17:37,16.75,16.75,off
2017-07-01 02:22:37,16.812,16.812,off
2017-07-01 02:27:38,16.812,16.75,off
2017-07-01 02:32:38,16.812,16.75,off
2017-07-01 02:37:38,16.75,16.75,off
2017-07-01 02:42:38,16.687,16.687,off
2017-07-01 02:47:39,16.687,16.687,off
2017-07-01 02:52:39,16.75,16.687,off
2017-07-01 02:57:39,16.75,16.75,off
2017-07-01 03:02:40,16.812,16.75,off
2017-07-01 03:07:40,16.812,16.75,off
2017-07-01 03:12:40,16.75,16.687,off
2017-07-01 03:17:40,16.687,16.687,off
2017-07-01 03:22:41,16.625,16.625,off
2017-07-01 03:27:41,16.687,16.625,off
2017-07-01 03:32:41,16.687,16.625,off
2017-07-01 03:37:42,16.687,16.687,off
2017-07-01 03:42:42,16.687,16.625,off
2017-07-01 03:47:42,16.625,16.625,off
2017-07-01 03:52:43,16.562,16.562,off
2017-07-01 03:57:43,16.5,16.562,off
2017-07-01 04:02:43,16.5,16.562,off
2017-07-01 04:07:43,16.562,16.562,off
2017-07-01 04:12:44,16.625,16.562,off
2017-07-01 04:17:44,16.625,16.562,off
2017-07-01 04:22:44,16.562,16.5,off
2017-07-01 04:27:44,16.562,16.5,off
2017-07-01 04:32:45,16.5,16.5,off
2017-07-01 04:37:45,16.5,16.5,off
2017-07-01 04:42:45,16.562,16.5,off
2017-07-01 04:47:45,16.625,16.5,off
2017-07-01 04:52:46,16.562,16.5,off
2017-07-01 04:57:46,16.562,16.5,off
2017-07-01 05:02:46,16.437,16.437,off
2017-07-01 05:07:46,16.375,16.437,off
2017-07-01 05:12:47,16.375,16.375,off
2017-07-01 05:17:47,16.437,16.437,off
2017-07-01 05:22:47,16.437,16.437,off
2017-07-01 05:27:48,16.375,16.437,off
2017-07-01 05:32:48,16.312,16.375,off
2017-07-01 05:37:48,16.312,16.312,off
2017-07-01 05:42:48,16.312,16.312,off
2017-07-01 05:47:49,16.25,16.25,off
2017-07-01 05:52:49,16.25,16.25,off
